Sc_id	abspathanglesrate	blinkdurationmax	blinkdurationmean	blinkdurationmin	blinkdurationstd	blinkdurationtotal	blinknum	blinkrate	blinktimedistancemax	blinktimedistancemean	blinktimedistancemin	blinktimedistancestd	doubleclicrate	enddistance	endpupilsize	eyemovementvelocity	fixationrate	fixationsaccadetimeratio	keypressedrate	leftclicrate	length	longestsaccadedistance	longestsaccadeduration	maxdistance	maxpupilsize	maxpupilvelocity	maxsaccadespeed	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	meansaccadedistance	meansaccadeduration	meansaccadespeed	mindistance	minpupilsize	minpupilvelocity	minsaccadespeed	numdoubleclic	numevents	numfixations	numkeypressed	numleftclic	numrightclic	numsaccades	numsamples	numsegments	relpathanglesrate	rightclicrate	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpathdistance	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	stddevsaccadedistance	stddevsaccadeduration	stddevsaccadespeed	sumabspathangles	sumfixationduration	sumpathdistance	sumrelpathangles	sumsaccadedistance	sumsaccadeduration	timetofirstdoubleclic	timetofirstkeypressed	timetofirstleftclic	timetofirstrightclic
CookieTheft	0.00471030789004	300	187.125	100	39.6693863233	13473	72	0.00044656147663	8032	2211.50704225	175	1490.77907603	0.0	-1	-1	0.362673632454	0.00309491912275	11.2394918578	1.24044854619e-05	0.0	172815	745.402943366	108.0	-1	-1	-1	10.3818317283	1.52500474242	-1	264.184368737	117.418865678	-1	-1	1.65066401059	146.529735009	41.2992957746	3.16509717851	-1	-1	-1	1.04129117603	0	2	499	2	0	0	284	20741	1	0.00508819597391	0.0	-1	-1	0.978643673988	-1	180.309100054	126.356131528	-1	-1	0.972302406832	126.585487667	20.6546189924	1.60524019351	759.452361727	131828	58474.5951079	820.380013265	41614.4447427	11729.0	-1	81273	-1	-1
Memory	0.00386119678748	300	208.976744186	100	52.4072237374	17972	86	0.000579171380852	13904	1866.44705882	8	2084.16374406	0.0	-1	-1	0.439838445687	0.00241096923657	10.2615748201	1.34691018803e-05	0.0	181170	1069.90709968	242.0	-1	-1	-1	9.6786974513	1.60599828734	-1	266.829608939	182.943224435	-1	-1	1.55176169766	199.276454389	48.7382198953	3.57156953019	-1	-1	-1	1.18380069397	0	2	358	2	0	0	191	21744	1	0.00372034887914	0.0	-1	-1	0.830900695623	-1	184.296775386	160.180079999	-1	-1	0.930894095128	168.06951299	29.7698992268	1.73069784601	573.341388579	95525	65310.7311232	552.427164366	38061.8027883	9309.0	-1	353162	-1	-1
HA-016_allsc	0.00332914067095	266	167.878378378	100	37.9007184313	12423	74	0.000383495195945	15148	2322.64287577	16	3450.9661267	0.0	-1	-1	0.427851089512	0.00299540842238	15.159562496	3.10942050766e-05	0.0	213787	1714.3503038	125.0	-1	-1	-1	16.5995151536	1.11721329069	-1	244.517301038	143.580872929	-1	-1	1.71259378699	164.33418277	37.7204724409	3.58444249463	-1	-1	-1	1.13144024658	0	6	578	6	0	0	254	25661	3	0.00507666611126	0.0	-1	-1	1.10357410003	-1	164.526042288	229.974053354	-1	-1	1.18361266474	225.671356879	20.4323963433	2.14702734193	642.397642147	141331	82559.0019343	979.60364616	41740.8824235	9581.0	-1	95480	-1	-1
Reading	0.00268198319267	241	157.272727273	117	40.4403039284	1730	11	0.000114800976852	15148	7231.2	242	4919.83215161	0.0	-1	-1	0.448606022657	0.00343359285312	14.4075014651	2.08729048822e-05	0.0	98540	1714.3503038	125.0	-1	-1	-1	16.5995151536	0.783482516935	-1	224.170212766	131.05040207	-1	-1	2.0028557162	146.593123974	35.5486111111	3.42103054644	-1	-1	-1	1.39498432887	0	2	329	2	0	0	144	11827	1	0.00683518565612	0.0	-1	-1	1.15094793318	-1	116.686499785	275.431908892	-1	-1	1.2422219348	253.57170952	19.0177796315	2.21221393013	256.982265555	73752	42984.531879	654.933819198	21109.4098523	5119.0	-1	159466	-1	-1
CookieTheft	0.00451638927359	184	151.8	133	20.3396165156	759	5	0.000121722618497	12182	5728.25	441	5591.73034489	0.0	-1	-1	0.446932459183	0.00301872093872	13.2145049885	4.86890473988e-05	0.0	41879	739.469790686	116.0	-1	-1	-1	8.90927458658	1.50829042432	-1	277.717741935	149.257273381	-1	-1	1.39567640014	170.774404535	39.4848484848	3.63596578553	-1	-1	-1	1.27811306243	0	2	124	2	0	0	66	5027	1	0.0041452034184	0.0	-1	-1	0.93069979045	-1	187.952924416	139.837633018	-1	-1	0.98042381627	162.659722805	20.0132590082	1.81459971007	185.519722191	34437	18358.6446259	170.272520817	11271.1106993	2606.0	-1	95480	-1	-1
HA-025_allsc	0.00485220663233	275	174.91011236	100	47.5847665773	15567	89	0.000705604401703	8060	1420.00610839	42	1229.71494865	0.0	-1	-1	0.600352366796	0.00355180642655	8.87221388301	4.75688360699e-05	0.0	146297	1924.87916288	250.0	-1	-1	-1	12.8325277525	1.3753334363	-1	179.169642857	170.166842879	-1	-1	1.53769097845	190.254049775	47.4221105528	3.35592872355	-1	-1	-1	1.07384754196	0	6	448	6	0	0	199	17566	3	0.00538843452923	0.0	-1	-1	1.1052413588	-1	94.9694064378	221.028219047	-1	-1	1.08380392023	241.491655472	28.7880220878	1.88007584202	612.023379155	80268	75724.245081	679.659412476	37860.5559052	9437.0	-1	83278	-1	-1
Reading	0.00426777860407	275	154.913043478	100	53.5052359744	3563	23	0.00048344718865	4567	1925.72727273	209	1264.12210011	0.0	-1	-1	0.747976028074	0.00393063583815	7.31946755408	4.20388859695e-05	0.0	50170	1924.87916288	250.0	-1	-1	-1	12.8325277525	1.09161057575	-1	164.668449198	191.316986751	-1	-1	1.42372437718	237.473050161	50.686746988	3.80598452514	-1	-1	-1	1.21561833107	0	2	187	2	0	0	83	6022	1	0.00553629027386	0.0	-1	-1	1.28748717304	-1	80.174857422	289.064967616	-1	-1	1.25939430784	327.034493969	35.2471855686	2.10413773579	203.039567089	30793	35584.9595356	263.389009779	19710.2631633	4207.0	-1	131925	-1	-1
CookieTheft	0.00596198925629	258	171.9	100	46.3634384084	3438	20	0.000577517253328	3816	1667.10526316	42	1134.54870591	0.0	-1	-1	0.583548793192	0.0036961104213	8.19695431472	5.77517253328e-05	0.0	37004	696.584615154	108.0	-1	-1	-1	9.28557878218	1.62574527508	-1	189.234375	159.125025646	-1	-1	1.75223253143	171.737159438	46.171875	3.2058962511	-1	-1	-1	1.24647259044	0	2	128	2	0	0	64	4442	1	0.00637525046809	0.0	-1	-1	0.906611400036	-1	101.130965559	171.434858031	-1	-1	0.927233382611	166.175860114	23.3724533881	1.82488000278	206.469649935	24222	20208.878257	220.78129896	10991.178204	2955.0	-1	83278	-1	-1
HA-027_allsc	0.00434050554872	200	147.727272727	108	29.4349822799	1625	11	0.000106206310586	14065	6597.12727273	1050	5550.9612229	0.0	-1	-1	0.67759609458	0.00368825551307	5.03505539645	5.7930714865e-05	0.0	105998	2777.79589086	158.0	-1	-1	-1	22.2223671269	1.18616052953	-1	153.937172775	185.171458332	-1	-1	1.6106897421	260.655644111	54.3088235294	4.2485704884	-1	-1	-1	1.46082538759	0	6	382	6	0	0	204	12724	3	0.00584732691296	0.0	-1	-1	1.11766072077	-1	104.836962438	224.345775831	-1	-1	1.19262540572	304.479945982	29.5786123068	2.63211242854	449.554840692	58804	70179.9827078	605.619343029	53173.7513987	11079.0	-1	78514	-1	-1
Reading	0.00371743428036	158	141.5	125	23.3345237792	283	2	4.38971927745e-05	14065	14065.0	14065	0.0	0.0	-1	-1	0.757640142298	0.00434582208468	5.38706563707	4.38971927745e-05	0.0	45904	2777.79589086	158.0	-1	-1	-1	22.2223671269	0.8597463109	-1	140.934343434	175.222550879	-1	-1	1.81782779422	256.067758596	50.7843137255	4.20081324975	-1	-1	-1	1.50435590102	0	2	198	2	0	0	102	5510	1	0.00782015863716	0.0	-1	-1	1.24013943629	-1	68.5192235231	274.760873396	-1	-1	1.32147110434	384.594273264	28.111386457	3.21580981867	169.370023247	27905	34518.8425232	356.294247668	26118.9113768	5180.0	-1	131302	-1	-1
CookieTheft	0.00546886153119	200	172.333333333	133	34.9904748944	517	3	7.43900019837e-05	13291	9470.0	5649	5403.71002183	0.0	-1	-1	0.71257324006	0.00366990676453	5.87194670614	4.95933346558e-05	0.0	40904	745.119816212	142.0	-1	-1	-1	7.1767291407	1.50032821653	-1	160.804054054	195.487439627	-1	-1	1.43303520573	250.381079597	58.7391304348	4.00794828185	-1	-1	-1	1.46082538759	0	2	148	2	0	0	69	4910	1	0.00518803660078	0.0	-1	-1	0.848177763761	-1	128.302982123	149.374957084	-1	-1	0.999396765431	170.618150887	30.4793334872	1.44446369935	220.54824783	23799	28736.6536251	209.223140036	17276.2944922	4053.0	-1	78514	-1	-1
Memory	0.00337253687807	167	137.5	108	25.0978086693	825	6	0.000339308940791	5891	2671.4	1050	2047.68620643	0.0	-1	-1	0.391590033333	0.00203585364474	3.84615384615	0.000113102980264	0.0	19190	956.775047181	150.0	-1	-1	-1	10.8041012016	1.703901989	-1	197.222222222	197.842473127	-1	-1	1.17946927427	296.319561506	55.9393939394	4.89930293068	-1	-1	-1	1.61753831361	0	2	36	2	0	0	33	2304	1	0.00226782533083	0.0	-1	-1	0.782779616331	-1	144.897029667	165.383018364	-1	-1	0.932454004906	240.417700395	31.5772261626	2.51135276488	59.636569615	7100	6924.48655943	40.1019553251	9778.54552968	1846.0	-1	190788	-1	-1
HA-039_allsc	0.00389637317386	300	187.68	108	56.3580222033	4692	25	0.000166143867298	16949	4060.91811765	58	4889.00425263	0.0	-1	-1	0.655554705639	0.00302381838482	8.44497424706	3.98745281514e-05	0.0	163109	1665.54576878	142.0	-1	-1	-1	13.115090688	1.29711297393	-1	256.382417582	218.235901918	-1	-1	1.630770579	225.093320234	48.3531468531	3.95741001386	-1	-1	-1	0.978279740156	0	6	455	6	0	0	286	19579	3	0.00486612785082	0.0	-1	-1	1.07501679459	-1	157.72668785	252.509112406	-1	-1	1.15540946707	245.142735408	23.7168481211	2.25526486093	586.295064218	116654	98642.627667	732.215989969	64376.689587	13829.0	-1	69335	-1	-1
Reading	0.0021612504032	150	150.0	150	0	150	1	2.33715848272e-05	-1	-1.0	inf	0	0.0	-1	-1	0.792221315604	0.00334213663028	7.59087919316	4.67431696543e-05	0.0	42837	1665.54576878	142.0	-1	-1	-1	13.115090688	0.651221274659	-1	242.111888112	238.709672047	-1	-1	2.39443442303	218.843482637	46.5408163265	3.86291736861	-1	-1	-1	1.01983727987	0	2	143	2	0	0	98	5142	1	0.00789060353956	0.0	-1	-1	1.13990957695	-1	102.051016301	344.390471228	-1	-1	1.16392613116	318.764146348	23.0830720174	2.45603424738	92.4734210016	34622	33896.7734307	337.615253647	21446.6612985	4561.0	-1	150682	-1	-1
CookieTheft	0.00493996471243	283	191.666666667	108	63.4749294341	1150	6	9.16380297824e-05	16949	8873.6	1191	7170.17996985	0.0	-1	-1	0.508783501503	0.0031156930126	8.80894506563	3.05460099275e-05	0.0	68215	754.803615574	125.0	-1	-1	-1	9.5636968445	1.59332113077	-1	266.470588235	164.101476655	-1	-1	1.34500881124	191.325067446	46.052238806	3.6582945362	-1	-1	-1	0.978279740156	0	2	204	2	0	0	134	8188	1	0.00414954990257	0.0	-1	-1	0.909214375413	-1	190.554089958	135.83267568	-1	-1	0.963510143224	160.964201948	22.7785406083	1.95619044774	323.444189546	54360	33312.5997609	271.691779871	25637.5590377	6171.0	-1	69335	-1	-1
Memory	0.00403642392015	300	188.444444444	108	56.6508628481	3392	18	0.000426439232409	7815	2682.35294118	58	2732.38446556	0.0	-1	-1	0.744687383922	0.00255863539446	8.9350984824	4.73821369344e-05	0.0	52057	1055.04350096	108.0	-1	-1	-1	10.5504350096	1.59231265112	-1	256.222222222	293.768733414	-1	-1	1.15951845709	320.230912052	57.3518518519	4.87114618499	-1	-1	-1	0.992750188442	0	2	108	2	0	0	54	6249	1	0.00291184450251	0.0	-1	-1	0.893513147176	-1	149.598923814	257.72928326	-1	-1	0.973665706643	244.929223889	25.4069945854	2.3694618846	170.37745367	27672	31433.2544753	122.908956451	17292.4692508	3097.0	-1	213502	-1	-1
HA-044_allsc	0.00425393833436	300	168.84375	100	47.4266207803	32418	192	0.000912339390253	7974	1044.45638531	8	1347.85455144	0.0	-1	-1	0.333188227255	0.00287006766517	10.5669072912	2.85106059454e-05	0.0	238417	1343.875385	217.0	-1	-1	-1	11.6117304185	1.48957207086	-1	148.80794702	116.670209733	-1	-1	1.40979990855	230.385103914	51.6107784431	4.14728984472	-1	-1	-1	1.35031904778	0	6	604	6	0	0	167	28616	3	0.00400602688224	0.0	-1	-1	0.980622671814	-1	87.035549835	179.413555595	-1	-1	0.976190546609	219.327130991	32.725004312	2.11854636337	895.23281459	89880	70118.7960493	843.060345315	38474.3123536	8619.0	-1	73464	-1	-1
Reading	0.00298129874547	300	161.891304348	100	55.9464935892	7447	46	0.00109560329634	7974	865.688888889	8	1718.66450296	0.0	-1	-1	0.634370143816	0.00290573048159	8.03965141612	4.76349259277e-05	0.0	47628	1343.875385	141.0	-1	-1	-1	11.6117304185	1.03448602584	-1	151.237704918	220.121197176	-1	-1	1.6616956194	221.684490005	48.829787234	4.09710752955	-1	-1	-1	1.44369331711	0	2	122	2	0	0	47	5717	1	0.00474928486467	0.0	-1	-1	1.21697806626	-1	86.1544886931	292.227960176	-1	-1	1.19103954895	250.81827358	26.6248650937	2.30453943503	125.172809127	18451	26634.6648583	199.403474328	10419.1710302	2295.0	-1	155646	-1	-1
CookieTheft	0.00510787615994	234	154.75	100	36.4694588467	5571	36	0.000532891230979	6549	1822.28571429	8	2009.04130739	0.0	-1	-1	0.443034934426	0.00315293978329	9.36883116883	2.96050683877e-05	0.0	73509	1200.94100129	217.0	-1	-1	-1	8.73395705616	1.62767774463	-1	169.342723005	141.177679387	-1	-1	1.39903951424	222.951501711	55.7971014493	3.65587681669	-1	-1	-1	1.35031904778	0	2	213	2	0	0	69	8823	1	0.00436966868235	0.0	-1	-1	0.891707591506	-1	96.0972380285	167.364898089	-1	-1	0.938673526592	217.078332423	37.8108993429	1.71816526667	345.067681861	36070	29929.6680301	295.197337505	15383.6536181	3850.0	-1	73464	-1	-1
Memory	0.0042117646483	292	176.363636364	100	45.5967018107	19400	110	0.00109012348126	3225	864.651376147	8	649.593909844	0.0	-1	-1	0.134327623342	0.00266584742235	14.2922392886	1.9820426932e-05	0.0	117280	778.940589915	125.0	-1	-1	-1	11.1170105438	1.58579225224	-1	131.446096654	50.5763550781	-1	-1	1.3050918857	248.460543241	48.5098039216	4.8583892123	-1	-1	-1	1.68438002334	0	2	269	2	0	0	51	14076	1	0.00345330836106	0.0	-1	-1	0.865244275131	-1	75.8122304452	45.9006278171	-1	-1	0.876812595624	193.032639044	30.2934795288	2.26907099811	424.992323601	35359	13554.4631609	348.459533482	12671.4877053	2474.0	-1	217957	-1	-1
HA-058_allsc	0.00377638395589	242	153.058823529	100	44.9492360728	2602	17	0.000101264013152	9749	1443.47478992	33	2429.03940693	0.0	-1	-1	0.594486087853	0.00287708931486	7.41699011298	3.57402399361e-05	0.0	174042	1993.66663454	159.0	-1	-1	-1	14.683874452	1.32077455364	-1	268.677018634	207.919032201	-1	-1	1.37607476674	222.461979059	45.6321525886	4.06837172798	-1	-1	-1	1.07746569451	0	6	483	6	0	0	367	20891	3	0.00390990876551	0.0	-1	-1	1.2089664313	-1	242.274250549	258.053119191	-1	-1	1.21091267486	260.651936085	23.1171488282	2.56433358427	633.971785747	129771	99801.1354565	656.387663736	81643.5463147	16747.0	-1	83637	-1	-1
Reading	0.00424786021086	234	234.0	234	0	234	1	1.63302632438e-05	-1	-1.0	inf	0	0.0	-1	-1	0.697341102185	0.00400091449474	6.12937670723	3.26605264877e-05	0.0	61893	1993.66663454	158.0	-1	-1	-1	13.1757496394	1.06607363882	-1	201.493877551	175.009753006	-1	-1	1.3946363794	177.226037086	42.8404255319	3.44829671407	-1	-1	-1	1.13222512557	0	2	245	2	0	0	188	7429	1	0.00553427134682	0.0	-1	-1	1.36717981996	-1	97.2814751799	266.985065088	-1	-1	1.39273943407	259.149696981	20.3329522026	1.97440274167	260.121967872	49366	42702.3797334	338.896640194	33318.4949723	8054.0	-1	176447	-1	-1
CookieTheft	0.0039867796138	192	192.0	192	0	192	1	1.28485159964e-05	-1	-1.0	inf	0	0.0	-1	-1	0.498839436943	0.00251830913529	10.6693535641	2.56970319928e-05	0.0	78714	1257.68323337	159.0	-1	-1	-1	13.474318725	1.5912361915	-1	344.413265306	199.100889114	-1	-1	1.42262132582	222.568268415	45.847826087	4.12601965628	-1	-1	-1	1.07746569451	0	2	196	2	0	0	138	9448	1	0.00354604313515	0.0	-1	-1	0.942909985307	-1	254.592943338	207.061236659	-1	-1	0.989475300134	214.745006607	24.0740652088	2.47648418006	310.291057342	67505	38824.6733773	275.988537208	30714.4210413	6327.0	-1	83637	-1	-1
Memory	0.00220598224812	242	145.066666667	100	40.7964751045	2176	15	0.000520616409829	9749	1636.07142857	33	2530.87085846	0.0	-1	-1	0.634252476254	0.00145772594752	5.45224006762	6.94155213106e-05	0.0	33435	1236.21527223	117.0	-1	-1	-1	14.683874452	1.55021367153	-1	307.142857143	445.709325508	-1	-1	1.03756215834	429.527568319	57.7073170732	6.71760803311	-1	-1	-1	1.09352779255	0	2	42	2	0	0	41	4014	1	0.00144045836227	0.0	-1	-1	1.01442910225	-1	519.170941886	302.516077398	-1	-1	0.940591914379	310.110520478	28.0314501074	3.45344823659	63.5587605329	12900	18274.0823458	41.5024863336	17610.6303011	2366.0	-1	259364	-1	-1
HA-065_allsc	0.00391807306719	292	166.161016949	100	51.4214977723	19607	118	0.000516655574626	12773	1875.62153939	8	2516.9739053	0.0	-1	-1	0.480976603055	0.00280657816386	8.58747275168	2.62706224386e-05	0.0	242650	4425.7322841	275.0	-1	-1	-1	26.5119348942	1.40259646389	-1	152.981279251	172.180577312	-1	-1	1.47027062659	323.137515322	47.6299559471	6.14334196772	-1	-1	-1	1.37322969532	0	6	641	6	0	0	227	29129	3	0.00408780451103	0.0	-1	-1	0.982650967095	-1	100.793924787	220.897585724	-1	-1	1.03897344785	420.586482162	37.3666902622	4.41815445611	894.856543961	98061	109851.208325	933.621847883	73352.2159781	10812.0	-1	94149	-1	-1
Reading	0.00271981754069	292	170.0	100	52.1061669246	3400	20	0.00047478871902	8170	2030.78947368	8	2375.74766194	0.0	-1	-1	0.777096050971	0.00337099990504	9.95235574378	4.7478871902e-05	0.0	43260	1666.05533532	200.0	-1	-1	-1	25.45823224	0.812550312652	-1	132.394366197	232.158823057	-1	-1	1.96607830471	300.639021109	53.9714285714	5.20037918325	-1	-1	-1	1.77507103678	0	2	142	2	0	0	35	5195	1	0.00653430259851	0.0	-1	-1	1.10878551806	-1	65.4688446013	334.445047841	-1	-1	1.14336930497	346.956448519	41.6903753276	4.16858274064	114.569594084	18800	32734.3940511	275.25096266	10522.3657388	1889.0	-1	237844	-1	-1
CookieTheft	0.00519889422237	267	158.234042553	100	45.3940298536	7437	47	0.000377113238279	12773	2515.15217391	8	3220.58352178	0.0	-1	-1	0.477669361529	0.00329773491346	10.2471537002	1.60473718417e-05	0.0	128616	1315.31949768	274.0	-1	-1	-1	11.9585936646	1.58034972153	-1	157.671532847	145.20100048	-1	-1	1.35712917246	226.768797018	43.0204081633	4.89054921022	-1	-1	-1	1.37322969532	0	2	411	2	0	0	147	15438	1	0.00445367389762	0.0	-1	-1	0.839282745101	-1	108.835797744	160.445502013	-1	-1	0.970962019592	222.173750014	32.9878494417	2.37724271451	647.943385828	64803	59532.4101967	555.065831535	33335.0131616	6324.0	-1	94149	-1	-1
Memory	0.00214714480019	267	171.960784314	100	56.2191998464	8770	51	0.000827425085582	5666	1225.4	8	1520.44794688	0.0	-1	-1	0.285289746049	0.00142771387316	5.56290881108	3.24480425718e-05	0.0	70774	4425.7322841	275.0	-1	-1	-1	26.5119348942	1.52119039137	-1	164.295454545	202.119587095	-1	-1	1.20122155452	655.440823949	57.7555555556	10.9692138079	-1	-1	-1	2.89458652823	0	2	88	2	0	0	45	8496	1	0.00167602338999	0.0	-1	-1	1.03208247205	-1	105.08028229	215.960792862	-1	-1	0.92126551886	712.329141174	44.8331023989	6.1897807497	132.343564049	14458	17584.4040772	103.305053689	29494.8370777	2599.0	-1	314276	-1	-1
HA-066_allsc	0.00470242407293	267	155.552238806	100	49.0995536553	10422	67	0.000330851126869	32443	3001.37266525	8	5413.659326	0.0	-1	-1	0.488947072798	0.0032393781974	13.208898258	2.96284591226e-05	0.0	218109	2302.90809477	158.0	-1	-1	-1	34.8104157166	1.45831316104	-1	217.048780488	151.631996659	-1	-1	1.32907175152	206.891353179	42.4869888476	4.21871312312	-1	-1	-1	1.00894525244	0	6	656	6	0	0	269	26180	3	0.00426598770661	0.0	-1	-1	1.014552054	-1	177.329453339	193.019558776	-1	-1	1.01262576918	251.359647172	24.3038296581	3.25105622933	952.278494161	142384	99015.6938181	863.896638491	55653.7740052	11429.0	-1	79611	-1	-1
Reading	0.00418245999452	266	155.769230769	108	50.1240921652	4050	26	0.00060243755503	18281	1815.32	8	3701.6844445	0.0	-1	-1	0.748607718478	0.00366096668057	8.92487309645	4.6341350387e-05	0.0	50982	1024.74276913	158.0	-1	-1	-1	7.53245442417	1.14972362066	-1	166.917721519	205.786063147	-1	-1	1.40133874367	178.045572183	44.7727272727	3.59247509286	-1	-1	-1	1.00894525244	0	2	158	2	0	0	66	6120	1	0.00506531451905	0.0	-1	-1	1.29563880781	-1	101.517904366	295.207034105	-1	-1	1.22872802814	153.162988844	24.7633696319	1.4342637595	180.506608443	26373	32308.4119141	218.608844013	11751.0077641	2955.0	-1	180222	-1	-1
CookieTheft	0.00548350777352	267	164.615384615	100	52.9302007728	4280	26	0.000310399579767	15540	2916.72	8	3921.22935145	0.0	-1	-1	0.50125197078	0.00336664159593	10.5414035088	2.38768907513e-05	0.0	87114	914.905564206	117.0	-1	-1	-1	9.34595820525	1.63457317307	-1	213.070921986	149.417682663	-1	-1	1.40626898997	192.711205025	43.5114503817	3.8927789757	-1	-1	-1	1.02804614882	0	2	282	2	0	0	131	10456	1	0.00470082634567	0.0	-1	-1	0.863585714674	-1	140.994366279	148.815406583	-1	-1	0.954913930238	173.427609915	23.9577725985	1.93825076581	459.315061633	60086	41986.3688284	393.755317193	25245.1678583	5700.0	-1	79611	-1	-1
Memory	0.0041337376015	217	139.466666667	100	38.024177772	2092	15	0.000198446822866	32443	5203.92857143	8	8855.24924259	0.0	-1	-1	0.327052443881	0.00285763424928	20.1604181687	2.64595763822e-05	0.0	80013	2302.90809477	100.0	-1	-1	-1	34.8104157166	1.45328755388	-1	258.912037037	114.980991049	-1	-1	1.17538540788	259.133310873	38.5277777778	5.38578372464	-1	-1	-1	1.19928703079	0	2	216	2	0	0	72	9604	1	0.00332772139766	0.0	-1	-1	0.908771528592	-1	242.206286561	132.284155262	-1	-1	0.892140766259	397.528804319	24.3836543161	5.40295166908	312.456824084	55925	24720.9130756	251.532477285	18657.5983828	2774.0	-1	264663	-1	-1
HA-068_allsc	0.00453120633638	300	156.174603175	100	43.973063486	9839	63	0.000449383702351	5908	2189.17653334	33	1531.1974867	0.0	-1	-1	0.731380166141	0.00368779958913	8.77016466335	4.2798447843e-05	0.0	153880	1047.39387671	117.0	-1	-1	-1	10.6202722481	1.23587330488	-1	176.541586074	199.481805937	-1	-1	1.78439735182	168.424802181	43.5875	3.41658873296	-1	-1	-1	1.06610223266	0	6	517	6	0	0	240	18471	3	0.00650413038391	0.0	-1	-1	1.12055015184	-1	107.922384146	268.446420823	-1	-1	1.10905894321	155.656229702	21.2719158462	1.81879498843	635.23887871	91272	102533.648252	911.827046782	40421.9525235	10461.0	-1	94799	-1	-1
Reading	0.00296195753265	234	154.166666667	100	37.7129249182	2775	18	0.000383394747492	4099	2566.88235294	300	986.624794587	0.0	-1	-1	0.721002849297	0.00421734222241	9.72352048558	4.2599416388e-05	0.0	49278	353.135974785	100.0	-1	-1	-1	6.0885512894	0.705893117768	-1	161.813131313	171.829252648	-1	-1	2.02053413982	126.899618789	40.6790123457	3.05068687744	-1	-1	-1	1.1878463234	0	2	198	2	0	0	81	5915	1	0.00843521036453	0.0	-1	-1	1.13385643954	-1	82.4540507591	300.02809786	-1	-1	1.27342462563	63.6611270659	14.4791463496	1.04836366334	139.0609442	32039	33850.3627716	396.024691404	10278.8691219	3295.0	-1	153766	-1	-1
CookieTheft	0.00619802987553	300	148.692307692	100	50.7089482823	1933	13	0.000303994013656	5325	2780.91666667	158	1753.08608192	0.0	-1	-1	0.543583184497	0.00381161724815	9.03276311974	4.67683097933e-05	0.0	44687	562.234404536	100.0	-1	-1	-1	8.39155827665	1.63612684936	-1	191.128834356	143.4925389	-1	-1	1.68384476558	149.757302067	40.1046511628	3.32892277699	-1	-1	-1	1.18952461455	0	2	163	2	0	0	86	5364	1	0.00633942117805	0.0	-1	-1	0.866230897391	-1	113.932682487	130.304668964	-1	-1	0.931966435024	124.133353585	19.7900920366	1.65293525522	265.052549597	31154	23245.7913018	271.099007258	12879.1279778	3449.0	-1	94799	-1	-1
Memory	0.00457864428599	250	160.34375	100	45.2566939444	5131	32	0.000633926979536	5908	1736.32258065	33	1588.79812829	0.0	-1	-1	0.900126670064	0.00309039402524	7.55421038472	3.9620436221e-05	0.0	59915	1047.39387671	117.0	-1	-1	-1	10.6202722481	1.49113151556	-1	179.993589744	293.14512373	-1	-1	1.58898277999	236.492540053	50.9178082192	3.9258671235	-1	-1	-1	1.06610223266	0	2	156	2	0	0	73	7192	1	0.00484762669861	0.0	-1	-1	1.08101486154	-1	126.702012449	307.623168735	-1	-1	1.00223430479	225.1185152	26.9859806323	2.47210715344	231.125384913	28079	45437.4941781	244.703348119	17263.9554239	3717.0	-1	221754	-1	-1
HA-077_allsc	0.00370235939573	300	156.904761905	100	31.1711977634	26360	168	0.000339043252232	82267	2755.12452156	8	7705.16324885	0.0	-1	-1	0.301469504599	0.0025044802144	19.883652601	1.21086875797e-05	0.0	516450	1495.53094487	200.0	-1	-1	-1	13.1603423941	1.48187682464	-1	331.975020145	120.663777999	-1	-1	1.42736742697	159.345198478	39.9224283305	3.49184318308	-1	-1	-1	0.915224520713	0	6	1241	6	0	0	593	61986	3	0.00355752993331	0.0	-1	-1	1.01612119064	-1	348.035827579	171.262301523	-1	-1	1.04205162751	169.381991052	23.0606731937	1.88667599665	1834.5635089	411981	149381.757163	1762.79877231	94491.7026976	23674.0	-1	74821	-1	-1
Reading	0.00321804270625	275	155.857142857	108	55.8552551136	1091	7	0.000161924589406	19373	6216.16666667	209	7967.73369075	0.0	-1	-1	0.842995249627	0.00379366180893	7.59149054505	4.62641684016e-05	0.0	43420	1495.53094487	200.0	-1	-1	-1	11.1606786931	0.85347230792	-1	166.457317073	223.574752401	-1	-1	1.9984516734	231.35570429	50.6478873239	4.05158419413	-1	-1	-1	1.2134327301	0	2	164	2	0	0	71	5212	1	0.0074889930856	0.0	-1	-1	1.21017765785	-1	89.5278926691	328.506917871	-1	-1	1.25653958855	264.733688339	35.2493560596	1.87503580301	139.115986191	27299	36442.6846414	323.74917109	16426.2550046	3596.0	-1	327677	-1	-1
